iso_year,iso_week,weekend_days,bank_holiday_days_any,week_start,route_id,region,difficulty,distance_km,duration_hours,predicted_bookings_count,prediction_version,year
2026,14,2,1,2026-03-30,18,wales,moderate,10.2,4.0,1.4,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,19,wales,moderate,15.0,6.0,1.401,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,20,scotland,hard,20.5,7.5,1.212,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,21,scotland,severe,9.0,4.0,1.359,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,22,scotland,hard,11.0,4.8,1.338,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,23,scotland,hard,17.5,6.1,1.2,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,24,scotland,severe,20.0,7.2,1.296,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,25,scotland,hard,13.7,5.3,1.298,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,26,scotland,hard,21.4,7.9,1.18,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,27,scotland,severe,12.0,5.7,1.288,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,28,scotland,severe,16.4,6.0,1.336,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,29,scotland,severe,20.0,6.5,1.266,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,30,peak_district,moderate,15.2,5.0,1.423,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,31,peak_district,easy,15.5,4.0,1.52,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,32,peak_district,moderate,10.7,3.6,1.304,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,33,peak_district,moderate,12.74,3.2,1.327,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,34,peak_district,easy,9.3,2.5,1.305,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,35,peak_district,moderate,15.0,3.8,1.346,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,36,peak_district,easy,10.16,3.5,1.374,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,37,peak_district,moderate,18.0,5.6,1.256,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,38,peak_district,easy,15.0,4.6,1.376,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,39,peak_district,easy,11.14,3.0,1.272,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,40,wales,moderate,11.18,4.0,1.396,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,1,lake_district,hard,12.0,5.0,1.076,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,2,lake_district,hard,9.0,4.0,1.348,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,3,lake_district,hard,7.0,4.0,1.237,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,4,lake_district,hard,8.0,4.0,1.212,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,5,lake_district,hard,13.0,5.5,1.321,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,6,lake_district,moderate,14.0,5.0,1.348,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,7,lake_district,hard,10.0,4.0,1.397,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,8,lake_district,hard,14.0,6.0,1.326,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,9,lake_district,hard,17.0,7.0,1.408,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,10,lake_district,moderate,14.0,4.0,1.424,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,11,wales,severe,12.0,5.0,1.281,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,12,wales,hard,9.0,4.0,1.302,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,13,wales,hard,11.5,4.5,1.191,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,14,wales,moderate,7.0,3.5,1.369,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,15,wales,moderate,14.5,6.0,1.376,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,16,wales,moderate,8.6,3.3,1.399,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,17,wales,moderate,9.5,2.5,1.488,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,18,wales,moderate,10.2,4.0,1.386,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,19,wales,moderate,15.0,6.0,1.347,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,20,scotland,hard,20.5,7.5,1.28,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,21,scotland,severe,9.0,4.0,1.387,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,22,scotland,hard,11.0,4.8,1.385,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,23,scotland,hard,17.5,6.1,1.35,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,24,scotland,severe,20.0,7.2,1.365,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,25,scotland,hard,13.7,5.3,1.335,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,26,scotland,hard,21.4,7.9,1.237,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,27,scotland,severe,12.0,5.7,1.335,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,28,scotland,severe,16.4,6.0,1.385,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,29,scotland,severe,20.0,6.5,1.284,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,30,peak_district,moderate,15.2,5.0,1.369,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,31,peak_district,easy,15.5,4.0,1.468,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,32,peak_district,moderate,10.7,3.6,1.286,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,33,peak_district,moderate,12.74,3.2,1.308,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,34,peak_district,easy,9.3,2.5,1.347,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,35,peak_district,moderate,15.0,3.8,1.332,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,36,peak_district,easy,10.16,3.5,1.358,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,37,peak_district,moderate,18.0,5.6,1.313,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,38,peak_district,easy,15.0,4.6,1.355,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,39,peak_district,easy,11.14,3.0,1.281,weekly_xgb_v1,2026
2026,15,2,1,2026-04-06,40,wales,moderate,11.18,4.0,1.375,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,1,lake_district,hard,12.0,5.0,0.917,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,2,lake_district,hard,9.0,4.0,1.217,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,3,lake_district,hard,7.0,4.0,1.012,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,4,lake_district,hard,8.0,4.0,0.972,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,5,lake_district,hard,13.0,5.5,1.17,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,6,lake_district,moderate,14.0,5.0,1.192,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,7,lake_district,hard,10.0,4.0,1.204,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,8,lake_district,hard,14.0,6.0,1.19,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,9,lake_district,hard,17.0,7.0,1.186,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,10,lake_district,moderate,14.0,4.0,1.255,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,11,wales,severe,12.0,5.0,1.125,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,12,wales,hard,9.0,4.0,1.063,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,13,wales,hard,11.5,4.5,0.946,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,14,wales,moderate,7.0,3.5,1.025,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,15,wales,moderate,14.5,6.0,1.094,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,16,wales,moderate,8.6,3.3,1.115,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,17,wales,moderate,9.5,2.5,1.07,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,18,wales,moderate,10.2,4.0,1.128,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,19,wales,moderate,15.0,6.0,1.064,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,20,scotland,hard,20.5,7.5,0.935,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,21,scotland,severe,9.0,4.0,0.999,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,22,scotland,hard,11.0,4.8,1.029,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,23,scotland,hard,17.5,6.1,0.997,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,24,scotland,severe,20.0,7.2,1.045,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,25,scotland,hard,13.7,5.3,1.029,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,26,scotland,hard,21.4,7.9,0.921,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,27,scotland,severe,12.0,5.7,1.065,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,28,scotland,severe,16.4,6.0,1.034,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,29,scotland,severe,20.0,6.5,1.022,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,30,peak_district,moderate,15.2,5.0,1.091,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,31,peak_district,easy,15.5,4.0,1.118,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,32,peak_district,moderate,10.7,3.6,1.166,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,33,peak_district,moderate,12.74,3.2,1.201,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,34,peak_district,easy,9.3,2.5,1.088,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,35,peak_district,moderate,15.0,3.8,1.154,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,36,peak_district,easy,10.16,3.5,1.215,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,37,peak_district,moderate,18.0,5.6,1.151,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,38,peak_district,easy,15.0,4.6,1.079,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,39,peak_district,easy,11.14,3.0,1.032,weekly_xgb_v1,2026
2026,16,2,0,2026-04-13,40,wales,moderate,11.18,4.0,1.171,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,1,lake_district,hard,12.0,5.0,0.873,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,2,lake_district,hard,9.0,4.0,1.194,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,3,lake_district,hard,7.0,4.0,1.006,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,4,lake_district,hard,8.0,4.0,0.973,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,5,lake_district,hard,13.0,5.5,1.113,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,6,lake_district,moderate,14.0,5.0,1.127,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,7,lake_district,hard,10.0,4.0,1.205,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,8,lake_district,hard,14.0,6.0,1.164,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,9,lake_district,hard,17.0,7.0,1.161,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,10,lake_district,moderate,14.0,4.0,1.252,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,11,wales,severe,12.0,5.0,1.093,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,12,wales,hard,9.0,4.0,1.066,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,13,wales,hard,11.5,4.5,0.947,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,14,wales,moderate,7.0,3.5,0.983,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,15,wales,moderate,14.5,6.0,1.042,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,16,wales,moderate,8.6,3.3,1.07,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,17,wales,moderate,9.5,2.5,1.033,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,18,wales,moderate,10.2,4.0,1.099,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,19,wales,moderate,15.0,6.0,1.021,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,20,scotland,hard,20.5,7.5,0.932,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,21,scotland,severe,9.0,4.0,0.949,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,22,scotland,hard,11.0,4.8,1.02,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,23,scotland,hard,17.5,6.1,0.974,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,24,scotland,severe,20.0,7.2,1.01,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,25,scotland,hard,13.7,5.3,1.02,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,26,scotland,hard,21.4,7.9,0.922,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,27,scotland,severe,12.0,5.7,1.029,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,28,scotland,severe,16.4,6.0,0.997,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,29,scotland,severe,20.0,6.5,0.99,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,30,peak_district,moderate,15.2,5.0,1.063,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,31,peak_district,easy,15.5,4.0,1.113,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,32,peak_district,moderate,10.7,3.6,1.199,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,33,peak_district,moderate,12.74,3.2,1.263,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,34,peak_district,easy,9.3,2.5,1.119,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,35,peak_district,moderate,15.0,3.8,1.214,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,36,peak_district,easy,10.16,3.5,1.247,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,37,peak_district,moderate,18.0,5.6,1.172,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,38,peak_district,easy,15.0,4.6,1.102,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,39,peak_district,easy,11.14,3.0,1.037,weekly_xgb_v1,2026
2026,17,2,0,2026-04-20,40,wales,moderate,11.18,4.0,1.197,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,1,lake_district,hard,12.0,5.0,0.913,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,2,lake_district,hard,9.0,4.0,1.284,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,3,lake_district,hard,7.0,4.0,1.261,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,4,lake_district,hard,8.0,4.0,1.23,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,5,lake_district,hard,13.0,5.5,1.176,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,6,lake_district,moderate,14.0,5.0,1.173,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,7,lake_district,hard,10.0,4.0,1.349,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,8,lake_district,hard,14.0,6.0,1.228,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,9,lake_district,hard,17.0,7.0,1.242,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,10,lake_district,moderate,14.0,4.0,1.459,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,11,wales,severe,12.0,5.0,1.173,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,12,wales,hard,9.0,4.0,1.339,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,13,wales,hard,11.5,4.5,1.133,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,14,wales,moderate,7.0,3.5,1.304,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,15,wales,moderate,14.5,6.0,1.172,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,16,wales,moderate,8.6,3.3,1.154,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,17,wales,moderate,9.5,2.5,1.057,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,18,wales,moderate,10.2,4.0,1.193,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,19,wales,moderate,15.0,6.0,1.147,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,20,scotland,hard,20.5,7.5,1.076,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,21,scotland,severe,9.0,4.0,1.027,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,22,scotland,hard,11.0,4.8,1.019,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,23,scotland,hard,17.5,6.1,1.036,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,24,scotland,severe,20.0,7.2,1.146,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,25,scotland,hard,13.7,5.3,1.085,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,26,scotland,hard,21.4,7.9,0.992,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,27,scotland,severe,12.0,5.7,1.086,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,28,scotland,severe,16.4,6.0,1.032,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,29,scotland,severe,20.0,6.5,1.033,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,30,peak_district,moderate,15.2,5.0,1.057,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,31,peak_district,easy,15.5,4.0,1.18,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,32,peak_district,moderate,10.7,3.6,1.134,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,33,peak_district,moderate,12.74,3.2,1.232,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,34,peak_district,easy,9.3,2.5,1.101,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,35,peak_district,moderate,15.0,3.8,1.182,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,36,peak_district,easy,10.16,3.5,1.162,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,37,peak_district,moderate,18.0,5.6,1.104,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,38,peak_district,easy,15.0,4.6,1.142,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,39,peak_district,easy,11.14,3.0,1.044,weekly_xgb_v1,2026
2026,18,2,0,2026-04-27,40,wales,moderate,11.18,4.0,1.165,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,1,lake_district,hard,12.0,5.0,1.012,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,2,lake_district,hard,9.0,4.0,1.295,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,3,lake_district,hard,7.0,4.0,1.201,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,4,lake_district,hard,8.0,4.0,1.156,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,5,lake_district,hard,13.0,5.5,1.296,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,6,lake_district,moderate,14.0,5.0,1.314,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,7,lake_district,hard,10.0,4.0,1.363,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,8,lake_district,hard,14.0,6.0,1.437,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,9,lake_district,hard,17.0,7.0,1.403,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,10,lake_district,moderate,14.0,4.0,1.504,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,11,wales,severe,12.0,5.0,1.346,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,12,wales,hard,9.0,4.0,1.187,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,13,wales,hard,11.5,4.5,1.118,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,14,wales,moderate,7.0,3.5,1.232,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,15,wales,moderate,14.5,6.0,1.272,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,16,wales,moderate,8.6,3.3,1.259,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,17,wales,moderate,9.5,2.5,1.198,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,18,wales,moderate,10.2,4.0,1.244,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,19,wales,moderate,15.0,6.0,1.228,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,20,scotland,hard,20.5,7.5,1.158,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,21,scotland,severe,9.0,4.0,1.274,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,22,scotland,hard,11.0,4.8,1.276,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,23,scotland,hard,17.5,6.1,1.188,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,24,scotland,severe,20.0,7.2,1.221,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,25,scotland,hard,13.7,5.3,1.26,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,26,scotland,hard,21.4,7.9,1.142,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,27,scotland,severe,12.0,5.7,1.222,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,28,scotland,severe,16.4,6.0,1.121,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,29,scotland,severe,20.0,6.5,1.115,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,30,peak_district,moderate,15.2,5.0,1.166,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,31,peak_district,easy,15.5,4.0,1.316,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,32,peak_district,moderate,10.7,3.6,1.176,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,33,peak_district,moderate,12.74,3.2,1.273,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,34,peak_district,easy,9.3,2.5,1.191,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,35,peak_district,moderate,15.0,3.8,1.255,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,36,peak_district,easy,10.16,3.5,1.302,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,37,peak_district,moderate,18.0,5.6,1.201,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,38,peak_district,easy,15.0,4.6,1.297,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,39,peak_district,easy,11.14,3.0,1.229,weekly_xgb_v1,2026
2026,19,2,1,2026-05-04,40,wales,moderate,11.18,4.0,1.293,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,1,lake_district,hard,12.0,5.0,0.992,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,2,lake_district,hard,9.0,4.0,1.329,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,3,lake_district,hard,7.0,4.0,1.247,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,4,lake_district,hard,8.0,4.0,1.222,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,5,lake_district,hard,13.0,5.5,1.307,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,6,lake_district,moderate,14.0,5.0,1.282,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,7,lake_district,hard,10.0,4.0,1.332,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,8,lake_district,hard,14.0,6.0,1.469,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,9,lake_district,hard,17.0,7.0,1.434,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,10,lake_district,moderate,14.0,4.0,1.377,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,11,wales,severe,12.0,5.0,1.213,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,12,wales,hard,9.0,4.0,1.002,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,13,wales,hard,11.5,4.5,0.901,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,14,wales,moderate,7.0,3.5,1.068,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,15,wales,moderate,14.5,6.0,1.151,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,16,wales,moderate,8.6,3.3,1.132,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,17,wales,moderate,9.5,2.5,1.085,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,18,wales,moderate,10.2,4.0,1.119,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,19,wales,moderate,15.0,6.0,1.099,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,20,scotland,hard,20.5,7.5,1.008,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,21,scotland,severe,9.0,4.0,1.086,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,22,scotland,hard,11.0,4.8,1.069,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,23,scotland,hard,17.5,6.1,1.069,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,24,scotland,severe,20.0,7.2,1.161,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,25,scotland,hard,13.7,5.3,1.089,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,26,scotland,hard,21.4,7.9,0.994,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,27,scotland,severe,12.0,5.7,1.133,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,28,scotland,severe,16.4,6.0,1.056,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,29,scotland,severe,20.0,6.5,1.08,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,30,peak_district,moderate,15.2,5.0,1.025,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,31,peak_district,easy,15.5,4.0,1.067,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,32,peak_district,moderate,10.7,3.6,1.057,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,33,peak_district,moderate,12.74,3.2,1.118,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,34,peak_district,easy,9.3,2.5,1.03,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,35,peak_district,moderate,15.0,3.8,1.123,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,36,peak_district,easy,10.16,3.5,1.123,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,37,peak_district,moderate,18.0,5.6,1.094,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,38,peak_district,easy,15.0,4.6,1.058,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,39,peak_district,easy,11.14,3.0,1.028,weekly_xgb_v1,2026
2026,20,2,0,2026-05-11,40,wales,moderate,11.18,4.0,1.16,weekly_xgb_v1,2026
2026,21,2,0,2026-05-18,1,lake_district,hard,12.0,5.0,0.994,weekly_xgb_v1,2026
2026,21,2,0,2026-05-18,2,lake_district,hard,9.0,4.0,1.317,weekly_xgb_v1,2026
2026,21,2,0,2026-05-18,3,lake_district,hard,7.0,4.0,1.247,weekly_xgb_v1,2026
2026,21,2,0,2026-05-18,4,lake_district,hard,8.0,4.0,1.218,weekly_xgb_v1,2026
2026,21,2,0,2026-05-18,5,lake_district,hard,13.0,5.5,1.309,weekly_xgb_v1,2026
2026,21,2,0,2026-05-18,6,lake_district,moderate,14.0,5.0,1.284,weekly_xgb_v1,2026
