booking_id,booking_date,date_key,route_id,region,guide_id,party_size,difficulty,duration_hours,discount_flag,discount_pct,price_per_person_ex_vat,sales_ex_vat,vat_amount,sales_inc_vat,staff_cost,margin_amount,margin_pct,season,is_weekend,is_bank_holiday,holiday_division
8282,2025-03-30,20250330,16,wales,3,1,moderate,3.3,0,0.0,96.7,96.7,19.34,116.04,43.72,33.12,0.3425,spring,1,0,england-and-wales
8283,2025-03-30,20250330,16,wales,4,1,moderate,3.3,0,0.0,96.9,96.9,19.38,116.28,39.37,37.94,0.3915,spring,1,0,england-and-wales
8284,2025-04-01,20250401,16,wales,4,3,moderate,3.3,0,0.0,109.67,329.01,65.8,394.81,125.71,133.62,0.4061,spring,0,0,england-and-wales
8285,2025-04-06,20250406,16,wales,4,5,moderate,3.3,0,0.0,105.7,528.49,105.7,634.18,196.2,185.94,0.3518,spring,1,0,england-and-wales
8286,2025-04-08,20250408,16,wales,2,5,moderate,3.3,1,0.1919,94.62,382.31,76.46,458.77,159.71,164.43,0.4301,spring,0,0,england-and-wales
8287,2025-04-09,20250409,16,wales,1,3,moderate,3.3,0,0.0,103.79,311.36,62.27,373.63,134.77,131.67,0.4229,spring,0,0,england-and-wales
8288,2025-04-09,20250409,16,wales,1,1,moderate,3.3,1,0.0568,105.58,99.58,19.92,119.5,41.6,33.48,0.3362,spring,0,0,england-and-wales
8289,2025-04-16,20250416,16,wales,3,3,moderate,3.3,0,0.0,95.93,287.79,57.56,345.35,113.92,104.2,0.3621,spring,0,0,england-and-wales
8290,2025-04-19,20250419,16,wales,1,5,moderate,3.3,1,0.1175,108.83,480.2,96.04,576.24,201.22,144.06,0.3,spring,1,0,england-and-wales
8291,2025-04-19,20250419,16,wales,4,2,moderate,3.3,0,0.0,93.48,186.95,37.39,224.34,82.7,58.06,0.3106,spring,1,0,england-and-wales
8292,2025-04-19,20250419,16,wales,2,1,moderate,3.3,1,0.1118,100.08,88.89,17.78,106.67,28.45,36.72,0.4131,spring,1,0,england-and-wales
8293,2025-04-20,20250420,16,wales,4,3,moderate,3.3,0,0.0,98.94,296.83,59.37,356.19,125.55,105.13,0.3542,spring,1,0,england-and-wales
8294,2025-04-23,20250423,16,wales,1,1,moderate,3.3,0,0.0,86.88,86.88,17.38,104.25,39.37,26.11,0.3006,spring,0,0,england-and-wales
8295,2025-04-25,20250425,16,wales,4,2,moderate,3.3,1,0.1131,101.32,179.71,35.94,215.66,73.33,53.91,0.3,spring,0,0,england-and-wales
8296,2025-04-25,20250425,16,wales,1,2,moderate,3.3,1,0.1865,109.1,177.51,35.5,213.01,65.94,76.55,0.4312,spring,0,0,england-and-wales
8297,2025-04-27,20250427,16,wales,3,3,moderate,3.3,0,0.0,88.32,264.95,52.99,317.94,79.32,126.09,0.4759,spring,1,0,england-and-wales
8298,2025-05-03,20250503,16,wales,2,1,moderate,3.3,0,0.0,105.5,105.5,21.1,126.6,46.87,37.63,0.3567,spring,1,0,england-and-wales
8299,2025-05-03,20250503,16,wales,2,4,moderate,3.3,1,0.1231,103.82,364.19,72.84,437.02,163.15,109.57,0.3009,spring,1,0,england-and-wales
8300,2025-05-05,20250505,16,wales,4,3,moderate,3.3,0,0.0,101.61,304.82,60.96,365.79,126.63,112.13,0.3678,spring,0,1,england-and-wales
8301,2025-05-05,20250505,16,wales,4,5,moderate,3.3,1,0.0624,92.33,432.83,86.57,519.4,175.01,152.84,0.3531,spring,0,1,england-and-wales
8302,2025-05-07,20250507,16,wales,1,4,moderate,3.3,0,0.0,98.33,393.33,78.67,472.0,141.76,196.67,0.5,spring,0,0,england-and-wales
8303,2025-05-08,20250508,16,wales,1,3,moderate,3.3,0,0.0,96.84,290.53,58.11,348.63,119.39,114.15,0.3929,spring,0,0,england-and-wales
8304,2025-05-10,20250510,16,wales,1,3,moderate,3.3,0,0.0,92.27,276.8,55.36,332.16,130.73,92.09,0.3327,spring,1,0,england-and-wales
8305,2025-05-10,20250510,16,wales,3,3,moderate,3.3,0,0.0,105.97,317.92,63.58,381.5,96.06,150.69,0.474,spring,1,0,england-and-wales
8306,2025-05-10,20250510,16,wales,3,3,moderate,3.3,0,0.0,98.03,294.08,58.82,352.9,103.5,136.03,0.4625,spring,1,0,england-and-wales
8307,2025-05-13,20250513,16,wales,4,5,moderate,3.3,0,0.0,107.2,535.99,107.2,643.18,178.41,249.87,0.4662,spring,0,0,england-and-wales
8308,2025-05-14,20250514,16,wales,3,1,moderate,3.3,0,0.0,96.26,96.26,19.25,115.51,32.76,46.75,0.4857,spring,0,0,england-and-wales
8309,2025-05-14,20250514,16,wales,4,4,moderate,3.3,0,0.0,100.64,402.57,80.51,483.08,119.19,200.77,0.4987,spring,0,0,england-and-wales
8310,2025-05-14,20250514,16,wales,4,4,moderate,3.3,0,0.0,100.69,402.75,80.55,483.3,119.04,195.15,0.4845,spring,0,0,england-and-wales
8311,2025-05-19,20250519,16,wales,3,5,moderate,3.3,0,0.0,88.35,441.76,88.35,530.11,144.01,220.61,0.4994,spring,0,0,england-and-wales
8312,2025-05-19,20250519,16,wales,1,3,moderate,3.3,0,0.0,95.67,287.0,57.4,344.4,129.55,93.61,0.3262,spring,0,0,england-and-wales
8313,2025-05-20,20250520,16,wales,4,4,moderate,3.3,1,0.0854,111.4,407.54,81.51,489.05,173.72,126.99,0.3116,spring,0,0,england-and-wales
8314,2025-05-22,20250522,16,wales,1,4,moderate,3.3,1,0.1488,103.51,352.42,70.48,422.9,142.38,123.6,0.3507,spring,0,0,england-and-wales
8315,2025-05-23,20250523,16,wales,3,2,moderate,3.3,1,0.142,116.52,199.95,39.99,239.94,69.98,59.98,0.3,spring,0,0,england-and-wales
8316,2025-05-24,20250524,16,wales,1,6,moderate,3.3,0,0.0,95.23,571.37,114.27,685.64,213.7,227.82,0.3987,spring,1,0,england-and-wales
8317,2025-05-25,20250525,16,wales,1,3,moderate,3.3,0,0.0,104.57,313.72,62.74,376.46,110.85,136.32,0.4345,spring,1,0,england-and-wales
8318,2025-05-26,20250526,16,wales,2,3,moderate,3.3,0,0.0,100.84,302.51,60.5,363.01,117.96,126.92,0.4196,spring,0,1,england-and-wales
8319,2025-05-26,20250526,16,wales,4,4,moderate,3.3,1,0.0966,108.59,392.38,78.48,470.86,161.39,146.91,0.3744,spring,0,1,england-and-wales
8320,2025-05-27,20250527,16,wales,2,5,moderate,3.3,0,0.0,97.7,488.48,97.7,586.18,157.14,237.37,0.4859,spring,0,0,england-and-wales
8321,2025-05-30,20250530,16,wales,2,2,moderate,3.3,0,0.0,108.38,216.76,43.35,260.12,75.35,94.9,0.4378,spring,0,0,england-and-wales
8322,2025-05-31,20250531,16,wales,2,2,moderate,3.3,0,0.0,104.0,208.0,41.6,249.6,77.66,91.3,0.4389,spring,1,0,england-and-wales
8323,2025-05-31,20250531,16,wales,1,2,moderate,3.3,0,0.0,85.92,171.84,34.37,206.21,62.22,58.17,0.3385,spring,1,0,england-and-wales
8324,2025-06-01,20250601,16,wales,3,2,moderate,3.3,1,0.1483,98.03,166.99,33.4,200.39,66.42,71.43,0.4278,summer,1,0,england-and-wales
8325,2025-06-04,20250604,16,wales,3,4,moderate,3.3,0,0.0,96.97,387.86,77.57,465.43,120.33,180.71,0.4659,summer,0,0,england-and-wales
8326,2025-06-08,20250608,16,wales,4,4,moderate,3.3,0,0.0,105.42,421.69,84.34,506.02,159.6,173.87,0.4123,summer,1,0,england-and-wales
8327,2025-06-14,20250614,16,wales,2,1,moderate,3.3,1,0.0966,106.83,96.51,19.3,115.81,34.29,28.95,0.3,summer,1,0,england-and-wales
8328,2025-06-14,20250614,16,wales,3,1,moderate,3.3,0,0.0,101.55,101.55,20.31,121.86,38.69,33.17,0.3266,summer,1,0,england-and-wales
8329,2025-06-15,20250615,16,wales,3,2,moderate,3.3,1,0.1684,108.52,180.48,36.1,216.58,56.49,79.69,0.4416,summer,1,0,england-and-wales
8330,2025-06-16,20250616,16,wales,4,2,moderate,3.3,0,0.0,95.15,190.3,38.06,228.36,67.26,84.35,0.4433,summer,0,0,england-and-wales
8331,2025-06-18,20250618,16,wales,4,2,moderate,3.3,1,0.1312,118.01,205.07,41.01,246.09,65.06,94.13,0.459,summer,0,0,england-and-wales
8332,2025-06-19,20250619,16,wales,2,5,moderate,3.3,0,0.0,100.0,500.01,100.0,600.02,172.29,250.01,0.5,summer,0,0,england-and-wales
8333,2025-06-19,20250619,16,wales,3,1,moderate,3.3,1,0.0985,103.36,93.18,18.64,111.82,36.72,40.24,0.4318,summer,0,0,england-and-wales
8334,2025-06-20,20250620,16,wales,1,3,moderate,3.3,0,0.0,97.82,293.46,58.69,352.15,104.06,135.22,0.4608,summer,0,0,england-and-wales
8335,2025-06-24,20250624,16,wales,2,1,moderate,3.3,0,0.0,92.66,92.66,18.53,111.19,42.15,36.46,0.3935,summer,0,0,england-and-wales
8336,2025-06-24,20250624,16,wales,4,1,moderate,3.3,0,0.0,94.44,94.44,18.89,113.33,44.23,31.36,0.3321,summer,0,0,england-and-wales
8337,2025-06-27,20250627,16,wales,2,3,moderate,3.3,0,0.0,112.69,338.07,67.61,405.69,139.18,125.47,0.3711,summer,0,0,england-and-wales
8338,2025-06-29,20250629,16,wales,4,1,moderate,3.3,1,0.1217,112.91,99.16,19.83,118.99,40.91,32.67,0.3294,summer,1,0,england-and-wales
8339,2025-06-30,20250630,16,wales,3,4,moderate,3.3,0,0.0,104.24,416.96,83.39,500.36,170.86,189.15,0.4536,summer,0,0,england-and-wales
8340,2025-06-30,20250630,16,wales,4,2,moderate,3.3,0,0.0,105.73,211.45,42.29,253.74,79.87,68.94,0.326,summer,0,0,england-and-wales
8341,2025-07-01,20250701,16,wales,2,3,moderate,3.3,0,0.0,103.36,310.09,62.02,372.11,92.22,149.1,0.4808,summer,0,0,england-and-wales
8342,2025-07-01,20250701,16,wales,2,3,moderate,3.3,0,0.0,100.79,302.36,60.47,362.83,138.12,102.73,0.3398,summer,0,0,england-and-wales
8343,2025-07-05,20250705,16,wales,2,3,moderate,3.3,0,0.0,93.51,280.53,56.11,336.63,85.79,129.16,0.4604,summer,1,0,england-and-wales
8344,2025-07-06,20250706,16,wales,4,1,moderate,3.3,0,0.0,99.23,99.23,19.85,119.08,35.79,43.64,0.4398,summer,1,0,england-and-wales
8345,2025-07-08,20250708,16,wales,2,3,moderate,3.3,1,0.159,95.62,241.25,48.25,289.5,94.1,87.52,0.3628,summer,0,0,england-and-wales
8346,2025-07-09,20250709,16,wales,3,2,moderate,3.3,1,0.1467,103.95,177.41,35.48,212.89,69.19,70.58,0.3979,summer,0,0,england-and-wales
8347,2025-07-09,20250709,16,wales,4,3,moderate,3.3,0,0.0,93.56,280.69,56.14,336.83,101.94,125.78,0.4481,summer,0,0,england-and-wales
8348,2025-07-10,20250710,16,wales,2,5,moderate,3.3,0,0.0,104.46,522.29,104.46,626.75,196.75,207.37,0.397,summer,0,0,england-and-wales
8349,2025-07-13,20250713,16,wales,2,1,moderate,3.3,0,0.0,89.57,89.57,17.91,107.48,40.28,30.11,0.3362,summer,1,0,england-and-wales
8350,2025-07-15,20250715,16,wales,3,6,moderate,3.3,0,0.0,104.39,626.31,125.26,751.57,191.51,313.16,0.5,summer,0,0,england-and-wales
8351,2025-07-15,20250715,16,wales,4,3,moderate,3.3,0,0.0,99.84,299.52,59.9,359.43,109.34,133.3,0.445,summer,0,0,england-and-wales
8352,2025-07-16,20250716,16,wales,3,2,moderate,3.3,0,0.0,102.02,204.04,40.81,244.84,73.35,88.98,0.4361,summer,0,0,england-and-wales
8353,2025-07-17,20250717,16,wales,3,4,moderate,3.3,1,0.0752,100.94,373.4,74.68,448.07,174.33,127.55,0.3416,summer,0,0,england-and-wales
8354,2025-07-17,20250717,16,wales,3,1,moderate,3.3,0,0.0,104.15,104.15,20.83,124.98,39.94,39.93,0.3834,summer,0,0,england-and-wales
8355,2025-07-18,20250718,16,wales,1,4,moderate,3.3,0,0.0,102.77,411.07,82.21,493.28,164.99,162.16,0.3945,summer,0,0,england-and-wales
8356,2025-07-21,20250721,16,wales,1,2,moderate,3.3,0,0.0,110.67,221.33,44.27,265.6,90.74,77.84,0.3517,summer,0,0,england-and-wales
8357,2025-07-22,20250722,16,wales,1,2,moderate,3.3,0,0.0,96.52,193.04,38.61,231.65,83.11,68.39,0.3543,summer,0,0,england-and-wales
8358,2025-07-30,20250730,16,wales,3,3,moderate,3.3,0,0.0,100.17,300.52,60.1,360.62,124.18,112.48,0.3743,summer,0,0,england-and-wales
8359,2025-07-31,20250731,16,wales,4,3,moderate,3.3,1,0.1882,105.58,257.13,51.43,308.55,98.58,105.74,0.4112,summer,0,0,england-and-wales
8360,2025-08-01,20250801,16,wales,1,4,moderate,3.3,0,0.0,113.45,453.8,90.76,544.56,163.1,159.55,0.3516,summer,0,0,england-and-wales
8361,2025-08-04,20250804,16,wales,2,2,moderate,3.3,1,0.0793,112.37,206.93,41.39,248.31,80.12,72.62,0.3509,summer,0,0,england-and-wales
8362,2025-08-05,20250805,16,wales,3,2,moderate,3.3,0,0.0,90.43,180.85,36.17,217.02,58.12,72.79,0.4025,summer,0,0,england-and-wales
8363,2025-08-06,20250806,16,wales,3,4,moderate,3.3,1,0.1808,100.53,329.41,65.88,395.3,138.85,133.33,0.4047,summer,0,0,england-and-wales
8364,2025-08-07,20250807,16,wales,1,2,moderate,3.3,1,0.0714,86.18,160.04,32.01,192.05,71.29,48.01,0.3,summer,0,0,england-and-wales
8365,2025-08-08,20250808,16,wales,2,3,moderate,3.3,0,0.0,102.93,308.79,61.76,370.54,81.9,154.39,0.5,summer,0,0,england-and-wales
8366,2025-08-15,20250815,16,wales,3,1,moderate,3.3,0,0.0,107.08,107.08,21.42,128.5,42.19,42.04,0.3926,summer,0,0,england-and-wales
8367,2025-08-15,20250815,16,wales,4,5,moderate,3.3,0,0.0,100.8,503.98,100.8,604.77,188.08,178.86,0.3549,summer,0,0,england-and-wales
8368,2025-08-16,20250816,16,wales,2,4,moderate,3.3,1,0.1521,103.02,349.42,69.88,419.31,135.37,145.23,0.4156,summer,1,0,england-and-wales
8369,2025-08-16,20250816,16,wales,1,5,moderate,3.3,0,0.0,110.93,554.63,110.93,665.55,237.22,185.75,0.3349,summer,1,0,england-and-wales
8370,2025-08-18,20250818,16,wales,2,3,moderate,3.3,0,0.0,94.74,284.21,56.84,341.05,118.63,93.88,0.3303,summer,0,0,england-and-wales
8371,2025-08-25,20250825,16,wales,2,2,moderate,3.3,0,0.0,104.49,208.98,41.8,250.77,66.05,102.86,0.4922,summer,0,1,england-and-wales
8372,2025-09-01,20250901,16,wales,1,1,moderate,3.3,1,0.1337,94.5,81.87,16.37,98.24,34.81,28.06,0.3428,autumn,0,0,england-and-wales
8373,2025-09-04,20250904,16,wales,4,3,moderate,3.3,0,0.0,108.83,326.5,65.3,391.8,147.99,108.45,0.3322,autumn,0,0,england-and-wales
8374,2025-09-07,20250907,16,wales,1,5,moderate,3.3,0,0.0,120.18,600.92,120.18,721.1,201.65,256.24,0.4264,autumn,1,0,england-and-wales
8375,2025-09-07,20250907,16,wales,4,2,moderate,3.3,1,0.1231,84.55,148.28,29.66,177.94,61.81,44.66,0.3012,autumn,1,0,england-and-wales
8376,2025-09-08,20250908,16,wales,3,6,moderate,3.3,0,0.0,106.97,641.8,128.36,770.16,212.0,217.81,0.3394,autumn,0,0,england-and-wales
8377,2025-09-11,20250911,16,wales,1,2,moderate,3.3,0,0.0,96.92,193.84,38.77,232.61,90.45,58.69,0.3028,autumn,0,0,england-and-wales
8378,2025-09-11,20250911,16,wales,4,2,moderate,3.3,0,0.0,105.25,210.49,42.1,252.59,79.9,77.51,0.3682,autumn,0,0,england-and-wales
8379,2025-09-12,20250912,16,wales,1,3,moderate,3.3,0,0.0,103.86,311.59,62.32,373.9,109.73,148.5,0.4766,autumn,0,0,england-and-wales
8380,2025-09-13,20250913,16,wales,4,2,moderate,3.3,0,0.0,104.57,209.14,41.83,250.97,73.93,90.27,0.4316,autumn,1,0,england-and-wales
8381,2025-09-13,20250913,16,wales,1,2,moderate,3.3,0,0.0,106.19,212.38,42.48,254.86,70.52,89.34,0.4206,autumn,1,0,england-and-wales
8382,2025-09-15,20250915,16,wales,1,5,moderate,3.3,1,0.114,109.2,483.76,96.75,580.52,189.23,178.02,0.368,autumn,0,0,england-and-wales
8383,2025-09-16,20250916,16,wales,2,2,moderate,3.3,0,0.0,109.16,218.33,43.67,261.99,64.77,100.42,0.4599,autumn,0,0,england-and-wales
8384,2025-09-16,20250916,16,wales,3,4,moderate,3.3,1,0.1089,106.06,378.06,75.61,453.67,120.46,168.8,0.4465,autumn,0,0,england-and-wales
8385,2025-09-17,20250917,16,wales,1,5,moderate,3.3,1,0.1647,103.44,432.01,86.4,518.41,166.71,169.63,0.3927,autumn,0,0,england-and-wales
8386,2025-09-17,20250917,16,wales,3,2,moderate,3.3,0,0.0,89.5,179.0,35.8,214.8,64.25,82.31,0.4599,autumn,0,0,england-and-wales
8387,2025-09-20,20250920,16,wales,2,2,moderate,3.3,0,0.0,99.67,199.34,39.87,239.21,62.96,97.42,0.4887,autumn,1,0,england-and-wales
8388,2025-09-21,20250921,16,wales,3,3,moderate,3.3,0,0.0,99.61,298.83,59.77,358.6,109.96,140.58,0.4704,autumn,1,0,england-and-wales
8389,2025-09-23,20250923,16,wales,1,4,moderate,3.3,0,0.0,94.27,377.08,75.42,452.49,131.23,167.26,0.4436,autumn,0,0,england-and-wales
8390,2025-09-24,20250924,16,wales,1,3,moderate,3.3,0,0.0,102.07,306.2,61.24,367.44,116.29,119.53,0.3904,autumn,0,0,england-and-wales
8391,2025-09-25,20250925,16,wales,4,3,moderate,3.3,0,0.0,105.38,316.13,63.23,379.35,151.01,101.84,0.3221,autumn,0,0,england-and-wales
8392,2025-09-26,20250926,16,wales,1,1,moderate,3.3,0,0.0,112.83,112.83,22.57,135.39,43.89,36.26,0.3214,autumn,0,0,england-and-wales
8393,2025-09-28,20250928,16,wales,1,4,moderate,3.3,0,0.0,99.02,396.09,79.22,475.3,152.57,138.94,0.3508,autumn,1,0,england-and-wales
8394,2025-09-29,20250929,16,wales,3,1,moderate,3.3,0,0.0,99.69,99.69,19.94,119.63,37.04,42.66,0.4279,autumn,0,0,england-and-wales
8395,2025-10-02,20251002,16,wales,4,2,moderate,3.3,0,0.0,103.46,206.91,41.38,248.3,81.12,79.97,0.3865,autumn,0,0,england-and-wales
8396,2025-10-04,20251004,16,wales,4,3,moderate,3.3,1,0.1657,102.27,255.97,51.19,307.16,102.85,102.5,0.4005,autumn,1,0,england-and-wales
8397,2025-10-06,20251006,16,wales,1,2,moderate,3.3,1,0.1629,103.57,173.39,34.68,208.06,72.36,52.02,0.3,autumn,0,0,england-and-wales
8398,2025-10-09,20251009,16,wales,1,6,moderate,3.3,0,0.0,101.84,611.04,122.21,733.24,232.74,227.58,0.3725,autumn,0,0,england-and-wales
8399,2025-10-09,20251009,16,wales,4,5,moderate,3.3,0,0.0,96.17,480.84,96.17,577.01,131.26,228.79,0.4758,autumn,0,0,england-and-wales
8400,2025-10-09,20251009,16,wales,1,4,moderate,3.3,0,0.0,106.32,425.29,85.06,510.35,182.35,138.93,0.3267,autumn,0,0,england-and-wales
8401,2025-10-11,20251011,16,wales,1,3,moderate,3.3,0,0.0,99.72,299.15,59.83,358.98,116.53,128.71,0.4303,autumn,1,0,england-and-wales
8402,2025-10-11,20251011,16,wales,1,2,moderate,3.3,0,0.0,90.43,180.86,36.17,217.04,64.24,59.07,0.3266,autumn,1,0,england-and-wales
8403,2025-10-12,20251012,16,wales,3,3,moderate,3.3,0,0.0,95.69,287.06,57.41,344.47,117.74,130.08,0.4531,autumn,1,0,england-and-wales
8404,2025-10-15,20251015,16,wales,4,2,moderate,3.3,0,0.0,102.24,204.48,40.9,245.37,88.8,77.9,0.381,autumn,0,0,england-and-wales
8405,2025-10-17,20251017,16,wales,3,3,moderate,3.3,0,0.0,91.16,273.47,54.69,328.16,82.28,118.04,0.4316,autumn,0,0,england-and-wales
8406,2025-10-19,20251019,16,wales,4,1,moderate,3.3,0,0.0,101.73,101.73,20.35,122.07,35.42,33.35,0.3278,autumn,1,0,england-and-wales
8407,2025-10-21,20251021,16,wales,4,5,moderate,3.3,0,0.0,100.69,503.47,100.69,604.17,142.37,239.78,0.4762,autumn,0,0,england-and-wales
8408,2025-10-25,20251025,16,wales,2,2,moderate,3.3,0,0.0,101.3,202.6,40.52,243.12,50.86,100.89,0.498,autumn,1,0,england-and-wales
8409,2025-10-26,20251026,16,wales,4,5,moderate,3.3,0,0.0,97.29,486.47,97.29,583.76,153.48,219.57,0.4514,autumn,1,0,england-and-wales
8410,2025-10-31,20251031,16,wales,4,3,moderate,3.3,0,0.0,110.38,331.13,66.23,397.36,103.43,162.17,0.4898,autumn,0,0,england-and-wales
8411,2025-10-31,20251031,16,wales,1,3,moderate,3.3,0,0.0,105.56,316.69,63.34,380.03,122.28,153.65,0.4852,autumn,0,0,england-and-wales
8412,2025-10-31,20251031,16,wales,3,5,moderate,3.3,0,0.0,101.83,509.13,101.83,610.96,156.46,254.57,0.5,autumn,0,0,england-and-wales
8413,2025-10-31,20251031,16,wales,3,3,moderate,3.3,0,0.0,94.98,284.93,56.99,341.92,111.81,108.97,0.3824,autumn,0,0,england-and-wales
8414,2025-11-02,20251102,16,wales,3,5,moderate,3.3,0,0.0,91.27,456.37,91.27,547.64,160.1,215.62,0.4725,autumn,1,0,england-and-wales
8415,2025-11-04,20251104,16,wales,4,3,moderate,3.3,0,0.0,98.14,294.43,58.89,353.32,107.05,117.59,0.3994,autumn,0,0,england-and-wales
8416,2025-11-09,20251109,16,wales,4,3,moderate,3.3,0,0.0,103.25,309.75,61.95,371.7,127.0,125.83,0.4062,autumn,1,0,england-and-wales
8417,2025-11-09,20251109,16,wales,2,3,moderate,3.3,0,0.0,98.1,294.31,58.86,353.17,112.69,138.21,0.4696,autumn,1,0,england-and-wales
8418,2025-11-10,20251110,16,wales,4,1,moderate,3.3,0,0.0,97.63,97.63,19.53,117.16,37.36,39.31,0.4026,autumn,0,0,england-and-wales
8419,2025-11-10,20251110,16,wales,4,4,moderate,3.3,0,0.0,86.5,345.98,69.2,415.18,120.07,151.44,0.4377,autumn,0,0,england-and-wales
8420,2025-11-10,20251110,16,wales,4,4,moderate,3.3,1,0.1552,98.38,332.46,66.49,398.96,126.79,105.16,0.3163,autumn,0,0,england-and-wales
8421,2025-11-14,20251114,16,wales,1,3,moderate,3.3,0,0.0,91.11,273.34,54.67,328.01,84.91,134.0,0.4902,autumn,0,0,england-and-wales
8422,2025-11-14,20251114,16,wales,4,3,moderate,3.3,1,0.1015,105.51,284.39,56.88,341.26,115.92,120.39,0.4233,autumn,0,0,england-and-wales
8423,2025-11-18,20251118,16,wales,2,5,moderate,3.3,1,0.0582,105.64,497.46,99.49,596.95,199.83,170.1,0.3419,autumn,0,0,england-and-wales
8424,2025-11-18,20251118,16,wales,2,5,moderate,3.3,0,0.0,104.32,521.58,104.32,625.89,177.06,250.61,0.4805,autumn,0,0,england-and-wales
8425,2025-11-18,20251118,16,wales,3,3,moderate,3.3,0,0.0,106.9,320.71,64.14,384.85,120.15,145.87,0.4548,autumn,0,0,england-and-wales
8426,2025-11-19,20251119,16,wales,1,1,moderate,3.3,0,0.0,111.9,111.9,22.38,134.28,44.65,45.89,0.4101,autumn,0,0,england-and-wales
8427,2025-11-19,20251119,16,wales,2,3,moderate,3.3,0,0.0,103.6,310.81,62.16,372.97,103.67,149.12,0.4798,autumn,0,0,england-and-wales
8428,2025-11-22,20251122,16,wales,2,2,moderate,3.3,0,0.0,98.39,196.78,39.36,236.14,58.41,97.65,0.4962,autumn,1,0,england-and-wales
8429,2025-11-23,20251123,16,wales,3,2,moderate,3.3,0,0.0,105.79,211.59,42.32,253.9,69.71,77.26,0.3651,autumn,1,0,england-and-wales
8430,2025-11-26,20251126,16,wales,4,4,moderate,3.3,0,0.0,106.9,427.6,85.52,513.12,169.72,143.88,0.3365,autumn,0,0,england-and-wales
8431,2025-11-26,20251126,16,wales,3,3,moderate,3.3,1,0.1601,100.26,252.63,50.53,303.16,86.67,91.21,0.361,autumn,0,0,england-and-wales
8432,2025-11-26,20251126,16,wales,3,4,moderate,3.3,0,0.0,101.6,406.41,81.28,487.69,131.83,170.77,0.4202,autumn,0,0,england-and-wales
8433,2025-11-28,20251128,16,wales,2,4,moderate,3.3,0,0.0,111.93,447.7,89.54,537.24,167.92,179.88,0.4018,autumn,0,0,england-and-wales
8434,2025-11-29,20251129,16,wales,4,4,moderate,3.3,0,0.0,97.79,391.15,78.23,469.38,135.4,195.17,0.499,autumn,1,0,england-and-wales
8435,2025-11-30,20251130,16,wales,4,3,moderate,3.3,0,0.0,103.21,309.64,61.93,371.56,94.34,136.08,0.4395,autumn,1,0,england-and-wales
8436,2025-11-30,20251130,16,wales,3,3,moderate,3.3,0,0.0,100.46,301.38,60.28,361.66,115.42,110.39,0.3663,autumn,1,0,england-and-wales
8437,2025-12-01,20251201,16,wales,3,1,moderate,3.3,0,0.0,107.29,107.29,21.46,128.75,44.47,40.34,0.376,winter,0,0,england-and-wales
8438,2025-12-02,20251202,16,wales,1,1,moderate,3.3,0,0.0,107.12,107.12,21.42,128.54,44.85,39.21,0.366,winter,0,0,england-and-wales
8439,2025-12-03,20251203,16,wales,4,3,moderate,3.3,0,0.0,107.84,323.53,64.71,388.24,120.61,147.63,0.4563,winter,0,0,england-and-wales
8440,2025-12-04,20251204,16,wales,2,2,moderate,3.3,0,0.0,106.89,213.79,42.76,256.54,68.89,76.67,0.3586,winter,0,0,england-and-wales
8441,2025-12-04,20251204,16,wales,2,2,moderate,3.3,1,0.0799,93.73,172.48,34.5,206.98,68.36,51.74,0.3,winter,0,0,england-and-wales
8442,2025-12-05,20251205,16,wales,1,3,moderate,3.3,0,0.0,101.43,304.29,60.86,365.14,119.65,102.15,0.3357,winter,0,0,england-and-wales
8443,2025-12-07,20251207,16,wales,1,2,moderate,3.3,0,0.0,100.62,201.24,40.25,241.49,57.25,95.02,0.4722,winter,1,0,england-and-wales
8444,2025-12-09,20251209,16,wales,3,3,moderate,3.3,0,0.0,103.44,310.32,62.06,372.39,107.22,127.7,0.4115,winter,0,0,england-and-wales
8445,2025-12-09,20251209,16,wales,2,4,moderate,3.3,0,0.0,102.25,409.02,81.8,490.82,161.18,149.97,0.3667,winter,0,0,england-and-wales
8446,2025-12-10,20251210,16,wales,4,6,moderate,3.3,0,0.0,105.6,633.62,126.72,760.34,223.87,295.78,0.4668,winter,0,0,england-and-wales
8447,2025-12-11,20251211,16,wales,4,5,moderate,3.3,0,0.0,93.87,469.37,93.87,563.25,176.17,182.98,0.3898,winter,0,0,england-and-wales
8448,2025-12-13,20251213,16,wales,3,2,moderate,3.3,0,0.0,102.9,205.8,41.16,246.96,85.26,72.14,0.3505,winter,1,0,england-and-wales
8449,2025-12-13,20251213,16,wales,2,2,moderate,3.3,0,0.0,113.89,227.78,45.56,273.33,99.02,83.58,0.3669,winter,1,0,england-and-wales
8450,2025-12-14,20251214,16,wales,2,3,moderate,3.3,0,0.0,105.08,315.23,63.05,378.28,136.01,112.91,0.3582,winter,1,0,england-and-wales
8451,2025-12-16,20251216,16,wales,3,2,moderate,3.3,0,0.0,108.56,217.11,43.42,260.54,75.1,82.44,0.3797,winter,0,0,england-and-wales
8452,2025-12-16,20251216,16,wales,1,1,moderate,3.3,0,0.0,104.3,104.3,20.86,125.16,45.0,38.67,0.3708,winter,0,0,england-and-wales
8453,2025-12-16,20251216,16,wales,1,3,moderate,3.3,0,0.0,114.09,342.28,68.46,410.74,129.33,156.53,0.4573,winter,0,0,england-and-wales
